nace,esize_class,gender,age_class,lpk,education,experience,target,xgb,grb,rf,lm,svr,tf
P,GT_250,F,30-39,p231,G4,0,4.26,5.7801886,5.817165832785669,5.615893992137738,6.499657643302549,5.436568651617579,5.874276
P,GT_250,F,30-39,p231,G4,0,3.96,5.7801886,5.817165832785669,5.615893992137738,6.499657643302549,5.436568651617579,5.874276
P,GT_250,F,60+,p541,G2,0,3.24,2.9848528,2.7469916865444843,2.933425645628759,2.41961165905106,3.117644819659011,3.7114463
P,GT_250,M,60+,p541,G2,0,2.36,3.0665793,2.8415279035788554,2.992212946039415,2.860704098644456,2.9556003530312216,3.6421494
P,GT_250,F,50-59,p541,G2,0,2.35,2.9716122,2.8399801790319947,2.953150718001385,2.6272551416148358,2.963006162547769,3.3787408
P,GT_250,M,60+,p741,G2,0,2.22,3.4653952,3.3593162013009623,3.235279896477823,3.7948534611763023,3.3789165274013717,3.6819682
Q,50_249,F,14-29,p325,G2,3,3.18,3.5486665,3.8576249367495974,3.85195204599737,3.2752577228530386,3.449786879963218,3.323266
Q,50_249,F,14-29,p226,G3,2,4.86,4.3632116,4.475865205776733,4.379079801074135,4.337123250964299,4.06693273788707,4.138826
Q,50_249,F,14-29,p226,G3,2,4.45,4.3632116,4.475865205776733,4.379079801074135,4.337123250964299,4.06693273788707,4.138826
Q,50_249,F,14-29,p226,G3,1,4.41,4.285724,4.472696953288138,4.289783461469524,4.3210898230096335,3.950842779844809,3.944446
Q,50_249,F,14-29,p226,G3,0,4.83,4.1760736,4.245403465936169,4.224388372773944,4.305056395054968,3.8253046009356835,3.7561717
Q,50_249,M,14-29,p933,G2,0,2.58,2.5132568,2.913550518272452,2.9818186355046903,3.0738672526394093,2.5057078493430343,2.9869037
Q,50_249,F,40-49,p911,G2,0,2.19,2.436562,2.470897515796105,2.472096294790827,2.4621223845283917,2.685519668259909,2.4844131
N,50_249,M,40-49,p243,G3,19,8.1,7.4561872,7.299299366481713,7.703311234114807,6.64785798896688,8.482008290636811,7.8951306
N,50_249,F,14-29,p243,G3,4,4.81,6.519438,6.750078224819431,6.418005537754604,5.8405994407057715,6.643330801101758,6.6179137
N,50_249,F,40-49,p143,G3,19,9.74,7.0649,6.538608152459326,6.455802311664672,6.263676793693135,7.153625809835776,8.216197
N,50_249,F,30-39,p243,G3,12,7.56,8.246802,7.331250177370005,7.646596138821197,6.272683262856205,8.062241814600345,7.364599
N,50_249,F,30-39,p243,G4,3,5.59,7.9157662,7.081005206534141,7.253203117941792,6.610603342072876,7.50609094873248,7.4491825
N,50_249,F,40-49,p243,G3,13,11.1,7.761268,7.115580213504009,7.515245648200506,6.1105649816454894,7.954515757486186,7.240163
N,50_249,F,30-39,p243,G3,11,8.03,8.067344,7.503846063125165,7.680715956433998,6.256649834901539,8.003058423321239,7.352763
N,50_249,F,30-39,p243,G3,11,9.58,8.067344,7.503846063125165,7.680715956433998,6.256649834901539,8.003058423321239,7.352763
N,50_249,F,40-49,p243,G3,15,5.33,7.687876,7.1620839523113915,7.45384400520944,6.142631837554822,7.984006184558432,7.1712613
C,GT_250,M,40-49,p834,G2,20,4.9,5.7260404,5.6937909432088665,5.859888044091868,5.764777075879089,6.141249999741939,6.069462
C,GT_250,M,60+,p722,G2,11,5.54,5.236423,5.403828867208713,5.31368621502783,4.9743629055067995,5.423651699214249,5.2162037
C,GT_250,F,14-29,p817,G2,2,6.45,5.206756,5.28286927393131,4.970896769293553,5.015232419298479,4.939698391751669,5.214913
C,GT_250,M,60+,p723,G2,7,4.38,5.0629683,5.104706022665289,5.309765188834128,4.700599564541772,5.115580361547562,4.7694135
C,GT_250,F,30-39,p817,G1,5,6.18,5.1098995,4.861989709721982,5.106239412159901,5.117874945809087,5.567051367296541,5.145236
C,GT_250,M,40-49,p817,G2,3,7.61,6.042483,6.125963816941103,6.5640336645391875,5.598022976194267,6.731802606827096,6.3491235
C,GT_250,M,14-29,p132,G2,8,9.55,8.238216,7.487552200271089,8.64543977409198,7.029495797028799,8.76798890928714,7.7946815
C,GT_250,F,14-29,p817,G1,3,2.23,5.012848,4.899933542690926,4.8977801094222615,4.781991691386647,5.003030687138635,4.474571
C,GT_250,M,14-29,p817,G1,4,5.89,5.7709246,5.604139220617336,6.716627417374422,5.239117558934709,6.0467212364678815,5.486473
C,GT_250,F,40-49,p817,G2,3,6.01,5.200193,5.119934650744506,5.099406284360583,5.156930536600871,5.443215619541821,5.3359675
C,GT_250,F,14-29,p817,G2,1,6.72,5.079629,5.20978741762423,4.827295326151164,4.999198991343813,4.734103652273891,5.10008
C,GT_250,M,14-29,p817,G1,3,7.66,5.7735686,5.564945910282541,6.649981740816905,5.223084130980044,5.875669170687098,5.350578
C,GT_250,F,40-49,p752,G2,4,6.18,4.6919155,4.502308621560181,4.7796601760287265,4.381991701337446,4.926087878430519,4.6532903
C,GT_250,M,14-29,p817,G2,3,6.79,6.3641067,6.379830365655305,6.936088588197635,5.47235828684654,6.582885374921735,6.1493106
C,GT_250,F,30-39,p752,G2,2,6.31,4.788001,4.5771639034752205,4.923306835342576,4.528076554593495,4.98404910288429,4.757915
C,GT_250,F,50-59,p817,G2,13,6.55,5.290776,4.85480883135396,5.343177784086155,5.0660898753683865,5.289903869213527,5.176429
C,GT_250,F,14-29,p752,G2,2,5.97,4.7163324,4.5771639034752205,4.9155465389484725,4.224260156080388,5.075243503362056,4.626703
C,GT_250,M,30-39,p817,G2,3,7.92,6.323457,6.379830365655305,6.928299316224697,5.776174685359647,6.499919839848963,6.4217005
C,GT_250,M,40-49,p834,G1,11,7.3,5.457546,5.5163844966796995,5.828921011677914,5.371202068420602,5.416100144811202,5.2642517
C,GT_250,M,30-39,p817,G2,5,8.36,6.4772797,6.461048116689422,6.881671066503241,5.808241541268979,6.733331550914839,6.4646597
C,GT_250,F,14-29,p817,G2,8,6.76,5.619234,5.138051675066625,5.465760902343898,5.111432987026472,5.816663324884077,5.5310154
C,GT_250,F,14-29,p817,G2,4,4.67,5.257502,5.08782083317746,4.977698813476228,5.047299275207809,5.301711654085974,5.32028
C,GT_250,F,50-59,p752,G2,11,6.84,4.595904,4.45651872524992,5.201603208163918,4.243050756240964,5.000569519492331,4.6994977
C,GT_250,F,40-49,p817,G2,7,6.14,5.261671,5.037377067174991,5.251337328981484,5.221064248419534,5.91709394339155,5.4274917
C,GT_250,M,50-59,p817,G2,14,5.69,6.0235295,5.816383098788102,6.200163998863647,5.523215742916449,6.104860122308972,6.1090236
C,GT_250,M,14-29,p312,G2,3,8.67,6.3280487,6.1234344383083315,6.486443195107068,5.66376526816625,6.1584579909108905,5.8867965
C,GT_250,M,14-29,p817,G3,5,7.7,6.834418,6.624602576307814,7.072555784219412,6.015587271828581,7.438688774973668,7.0955544
C,GT_250,F,40-49,p752,G2,4,6.5,4.6919155,4.502308621560181,4.7796601760287265,4.381991701337446,4.926087878430519,4.6532903
C,GT_250,M,60+,p932,G2,20,3.77,3.9387224,3.978395356572813,3.7781277264597484,3.8603473170621623,3.807747503102714,3.8521028
C,GT_250,M,30-39,p817,G3,3,7.85,6.754103,6.63728626194646,7.098253042234726,6.287336814432358,7.294513279659573,6.9698634
C,GT_250,M,14-29,p817,G2,4,6.85,6.492176,6.4190236759901005,6.949023478235991,5.488391714801206,6.7717614036276785,6.196803
C,GT_250,F,40-49,p752,G2,2,5.62,4.675296,4.414229280288416,4.9212226551773135,4.349924845428115,4.743304166181783,4.5803227
C,GT_250,M,50-59,p311,G2,20,8.14,5.9773674,6.496818623126975,6.588448493014046,5.422276119257764,5.77300765007945,5.849844
C,GT_250,F,14-29,p817,G2,5,6.63,5.402045,5.129845273876781,5.081648307830728,5.063332703162475,5.456902876554784,5.3729644
C,GT_250,F,40-49,p817,G3,13,6.56,5.8834066,5.099128745354497,5.662144700305492,5.8284269452202375,6.290639512746769,6.365154
C,GT_250,F,40-49,p817,G2,12,7.23,5.5557585,5.043126792462987,5.647813352605213,5.301231388192862,6.189370727598141,5.543632
C,GT_250,M,14-29,p817,G2,0,4.92,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,M,14-29,p817,G2,3,8.03,6.3641067,6.379830365655305,6.936088588197635,5.47235828684654,6.582885374921735,6.1493106
C,GT_250,M,14-29,p817,G2,3,7.43,6.3641067,6.379830365655305,6.936088588197635,5.47235828684654,6.582885374921735,6.1493106
C,GT_250,F,40-49,p817,G3,7,6.95,5.5255938,5.093379020066501,5.25694076728373,5.732226377492244,6.232418785685817,6.538966
C,GT_250,M,14-29,p817,G2,0,5.27,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,M,14-29,p817,G2,0,6.13,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,M,14-29,p817,G2,0,5.24,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,F,30-39,p132,G2,5,8.01,7.632591,7.272974768937853,7.750729112126693,6.844119472084514,7.39687990953748,7.7438307
C,GT_250,F,14-29,p817,G2,6,6.63,5.4355397,5.129845273876781,5.1437965170204825,5.0793661311171405,5.594454936645596,5.4256477
C,GT_250,M,14-29,p817,G2,1,6.84,6.0005608,6.09486511473658,6.3117899469392045,5.440291430937209,6.131956683251979,6.047806
C,GT_250,F,40-49,p817,G2,8,7.37,5.4718747,5.043126792462987,5.554721443731958,5.2370976763742,5.999155224541251,5.448684
C,GT_250,M,14-29,p817,G2,0,5.4,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,M,30-39,p817,G2,3,8.24,6.323457,6.379830365655305,6.928299316224697,5.776174685359647,6.499919839848963,6.4217005
C,GT_250,M,14-29,p817,G2,0,5.85,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,M,14-29,p817,G2,0,6.16,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,F,50-59,p817,G2,14,5.23,5.3168893,4.85480883135396,5.319583737213735,5.082123303323052,5.359315207307708,5.203484
C,GT_250,F,14-29,p817,G2,0,5.55,4.4029117,4.428399640948927,4.4883945920245605,4.983165563389147,4.513334466911447,4.9237666
C,GT_250,M,14-29,p817,G2,3,7.16,6.3641067,6.379830365655305,6.936088588197635,5.47235828684654,6.582885374921735,6.1493106
C,GT_250,M,14-29,p817,G2,1,6.24,6.0005608,6.09486511473658,6.3117899469392045,5.440291430937209,6.131956683251979,6.047806
C,GT_250,F,14-29,p817,G2,3,5.4,5.21668,5.28286927393131,5.004657977282952,5.031265847253144,5.129145287217625,5.2675967
C,GT_250,F,30-39,p752,G2,13,5.84,5.0004354,4.698013953558173,5.189925685922218,4.7044442620948175,5.35752384454184,5.25562
C,GT_250,M,14-29,p817,G2,0,6.29,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,M,14-29,p817,G3,3,6.52,6.7744913,6.63728626194646,7.105285317978085,5.98352041591925,7.132878179479717,6.9237037
C,GT_250,F,50-59,p817,G2,9,7.38,5.115558,4.814779629003379,5.023972085591554,5.001956163549724,4.9630162412381305,5.0780416
C,GT_250,M,30-39,p817,G2,1,8.18,6.020597,6.09486511473658,6.32102772935817,5.744107829450316,6.169387384853514,6.2102895
C,GT_250,M,14-29,p817,G2,3,8.26,6.3641067,6.379830365655305,6.936088588197635,5.47235828684654,6.582885374921735,6.1493106
C,GT_250,M,14-29,p817,G2,0,5.58,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,F,14-29,p431,G2,6,5.03,4.5895815,4.590642760645936,4.491872687243676,4.0355258981036615,4.416917314240727,4.266045
C,GT_250,M,14-29,p817,G2,3,6.91,6.3641067,6.379830365655305,6.936088588197635,5.47235828684654,6.582885374921735,6.1493106
C,GT_250,F,14-29,p752,G2,1,6.04,4.6157646,4.50408204716814,4.5140737739419725,4.208226728125722,4.905831484779576,4.5786643
C,GT_250,M,30-39,p722,G2,2,7.36,5.559728,5.583453456797883,5.727447283372858,5.467032186423105,6.050331678260383,5.7425117
C,GT_250,F,40-49,p752,G2,3,6.18,4.729843,4.414229280288416,4.895147141353676,4.36595827338278,4.840388752778026,4.6168065
C,GT_250,F,30-39,p817,G2,3,6.06,5.3197217,5.28286927393131,5.140471652091652,5.335082245766252,5.251893293726756,5.505452
C,GT_250,F,30-39,p754,G2,13,6.08,4.655453,4.754819593716677,4.838944747712082,4.811972203563484,4.458521185676114,4.842667
C,GT_250,F,14-29,p817,G2,3,5.31,5.21668,5.28286927393131,5.004657977282952,5.031265847253144,5.129145287217625,5.2675967
C,GT_250,M,60+,p312,G4,20,6.47,6.9442105,6.692983394263389,6.565006930912326,6.596562869281749,6.151606372794589,6.931486
C,GT_250,M,14-29,p834,G2,0,5.62,5.130589,5.196596142674237,5.11978616666669,5.318443827438049,5.111784757216508,5.578053
C,GT_250,F,14-29,p817,G2,1,5.28,5.079629,5.20978741762423,4.827295326151164,4.999198991343813,4.734103652273891,5.10008
C,GT_250,M,14-29,p817,G2,4,8.43,6.492176,6.4190236759901005,6.949023478235991,5.488391714801206,6.7717614036276785,6.196803
C,GT_250,M,50-59,p722,G2,2,4.91,5.174428,5.179381177873945,5.040127337600412,5.037705536478584,5.190085156289939,5.1847415
C,GT_250,F,40-49,p817,G2,13,3.94,5.650954,5.083155994813568,5.6743429605095965,5.317264816147528,6.204880069798232,5.582438
C,GT_250,M,60+,p332,G4,20,7.71,6.2442966,6.33231307284295,6.420753979393815,5.6332629749380505,6.053611016495026,6.286794
C,GT_250,M,50-59,p817,G2,5,6.08,5.6808662,5.73126539524578,5.636332220204501,5.378914891324458,5.466936621169671,5.6780424
C,GT_250,M,14-29,p817,G2,0,5.13,5.168723,5.107831594178341,5.168981039650177,5.424258002982543,5.8720115390957375,5.8988104
C,GT_250,M,14-29,p817,G2,1,5.96,6.0005608,6.09486511473658,6.3117899469392045,5.440291430937209,6.131956683251979,6.047806
C,GT_250,M,30-39,p817,G3,1,7.09,6.6812453,6.352321011027734,6.527000683997514,6.2552699585230265,7.041731231355047,6.734237
C,GT_250,F,14-29,p817,G2,7,6.03,5.4181633,5.132301949778629,5.1599473717083075,5.095399559071806,5.714322533685347,5.4783316
C,GT_250,M,40-49,p132,G2,4,9.02,7.687148,7.761191625337359,8.588968383613592,7.091026774557864,8.706548506450243,8.507962
C,GT_250,M,50-59,p722,G2,12,6.31,5.3981757,5.483334976713006,5.429990702461091,5.198039816025241,5.511175712634838,5.3534894
C,GT_250,F,14-29,p817,G2,3,5.34,5.21668,5.28286927393131,5.004657977282952,5.031265847253144,5.129145287217625,5.2675967
P,GT_250,F,40-49,p121,G4,14,7.19,8.583998,8.951719198206213,8.290162404246187,7.954730642509754,8.658217928500285,9.275449
P,GT_250,M,30-39,p211,G4,3,2.19,5.882202,5.757547236607767,5.6226893088180745,5.937006847741051,5.456246385253054,5.85201
P,GT_250,M,50-59,p252,G4,39,3.82,6.0616307,6.729092889813336,7.132216101979389,7.589752214566032,6.917716712899679,6.0053596
P,GT_250,F,60+,p242,G4,24,3.21,5.4384866,5.593319846527095,5.561261252468755,5.608806058205665,4.612531339532623,5.7987933
P,GT_250,F,60+,p331,G2,4,4.67,3.6359568,3.529164391854413,4.077395862254257,3.284478954147283,4.222403756027665,3.9069319
P,GT_250,F,60+,p231,G4,17,4.13,6.0598125,6.046346325292537,6.2369955614746955,6.135255786023568,5.507543781700829,6.07961
P,GT_250,F,50-59,p541,G2,22,3.35,3.2879179,3.212932619502911,3.3282223396406585,2.97999055661748,3.69984701767683,3.6598253
P,GT_250,F,60+,p231,G4,34,6.96,6.576243,6.06890660550203,6.801811442700902,6.407824061252884,6.347026599291421,6.865145
P,GT_250,M,60+,p541,G2,8,3.31,3.2938175,3.1157017017848543,3.3976350839847567,2.9889715222817808,2.9990480150066325,3.7232723
P,GT_250,F,50-59,p231,G4,15,8.81,6.464999,6.320198564448944,6.384721043016552,6.310832412678012,6.187557965860157,6.4030232
P,GT_250,M,60+,p541,G2,3,3.39,3.2021484,2.973190277278271,3.0376196931439767,2.908804382508453,3.032462720537565,3.6642303
P,GT_250,M,30-39,p211,G4,7,6.16,5.9270782,5.929602572296581,5.783362551566478,6.001140559559714,5.547198363408258,6.137228
P,GT_250,M,40-49,p541,G3,5,3.37,4.004311,3.7378172694500944,3.6352223087271427,3.9108517908334104,3.6409970378176375,4.2342925
P,GT_250,M,60+,p231,G4,49,8.6,7.8923244,7.003726425303367,7.216054799878714,7.089417920166265,7.986945124367313,7.6505346
P,GT_250,F,50-59,p334,G2,32,2.51,3.8001065,3.6742292742836886,3.8244949130823835,3.8496050853438435,4.130851268652841,3.4058661
P,GT_250,M,40-49,p211,G4,3,6.21,6.1100945,6.274439993452781,5.752656139687552,5.7588551385756706,5.965865438254419,5.6255636
P,GT_250,F,30-39,p242,G4,11,5.09,5.6691875,5.742212289126524,5.573829544611165,6.037341627303308,5.386043649265734,5.8368444
P,GT_250,F,60+,p241,G4,12,8.2,5.4683547,5.335303593849794,5.5293861132197355,5.344167429649914,5.057483017794482,6.080496
P,GT_250,F,60+,p334,G2,40,4.19,4.088654,3.921678521714414,3.9160292303722564,3.770229026417393,4.456904750852194,3.5937438
P,GT_250,F,50-59,p334,G4,29,2.86,4.1629767,4.092390010794109,3.615354171208172,4.794887861361219,3.7227710512753553,3.487966
P,GT_250,F,40-49,p231,G4,5,6.96,6.547473,6.472981451753606,6.815391626218595,6.401673073910497,6.799663174246485,6.286056
P,GT_250,F,50-59,p231,G4,1,8.81,6.370694,6.29376691923426,6.863586089355347,6.086364421312694,6.453565526417704,6.3575006
P,GT_250,F,30-39,p242,G3,7,6.56,5.751778,5.440820117743483,5.594081019591524,5.490986984675983,5.869964630888136,5.429652
P,GT_250,F,50-59,p262,G4,22,3.61,4.231426,4.9434480481321454,4.057833361347921,4.3852785017842475,3.8954334376968767,4.0522475
P,GT_250,F,30-39,p231,G4,1,4.41,6.027874,5.86484094528754,5.652137031191701,6.515691071257215,5.472826107006963,5.989521
P,GT_250,M,60+,p962,G2,6,2.3,2.5593884,2.4405416584685793,2.5836233812462273,2.6844379967069325,2.9125121897931425,2.9362183
P,GT_250,F,30-39,p235,G4,6,4.48,5.476226,5.5669009810964285,5.425597512434384,5.781265832710873,5.093009628929709,5.7766504
P,GT_250,F,60+,p262,G4,33,4.02,4.5615244,4.47628992022252,4.176186096492288,4.354002726721793,4.09997558252461,4.414967
P,GT_250,M,60+,p134,G4,38,9.38,10.241197,10.349582693275543,10.016509026998987,8.759340290418923,9.992993868992256,9.767094
P,GT_250,F,50-59,p262,G4,28,4.09,4.2879233,4.6580614382222505,4.158549312779959,4.4814790695122415,4.211940112722006,4.233038
P,GT_250,F,50-59,p262,G4,32,4.14,4.3630447,4.640355857796957,4.200667217058064,4.545612781330904,4.3757716346954325,4.176173
P,GT_250,M,60+,p211,G4,41,7.8,6.9064317,7.323345810834522,5.646878798522468,5.909306977510048,8.073330196412321,5.9152746
P,GT_250,M,60+,p231,G4,27,6.96,6.801933,6.580203528193581,7.202564502044162,6.73668250516362,6.502007199440259,7.0222483
P,GT_250,F,50-59,p911,G2,7,2.57,2.4180567,2.409031145947189,2.357484570720737,2.415012355235383,2.555177255127468,2.511764
P,GT_250,M,60+,p121,G4,1,14.06,9.239421,11.175102556987918,10.558715736195051,7.72857009534958,7.064226122484675,9.1232195
P,GT_250,F,30-39,p231,G4,7,5.56,6.007156,6.063031488019805,5.9916736960694665,6.611891638985209,5.489664460501116,6.232132
P,GT_250,F,40-49,p134,G4,11,10.98,7.880803,8.22609187091462,8.869960501498104,8.344163719392471,9.50113934877593,9.315466
P,GT_250,F,40-49,p412,G3,24,4.1,3.984674,3.9681754313526727,3.8960711932591905,4.127334526601076,4.32900032702905,3.745554
P,GT_250,F,60+,p265,G4,11,6.14,4.527848,4.413969455183558,4.906156816772296,4.173275892832286,4.3148427693415545,5.3052754
P,GT_250,M,40-49,p231,G4,7,6.96,6.7509155,6.88046451116645,6.774383847804626,6.874832369413224,6.7963622984910295,6.649955
P,GT_250,M,50-59,p134,G4,11,9.7,7.940943,8.217711009798743,9.084792091672474,8.534081218206726,9.087052918886204,9.201741
P,GT_250,F,60+,p412,G2,37,2.23,3.4804778,3.556895491489185,3.5994892906823366,3.3657885375961025,2.8428370129330176,3.1960378
P,GT_250,F,40-49,p231,G4,8,5.56,6.418207,6.502695045625041,6.54669972372993,6.449773357774494,6.780494503007793,6.2650127
P,GT_250,M,40-49,p121,G4,1,6.72,8.751947,10.330959926486251,9.964900596571354,8.187388518692497,8.14489092055469,8.895572
P,GT_250,M,50-59,p231,G4,23,6.96,6.4267383,6.66199041387725,6.936849004388541,6.880192275908733,6.913159517098041,7.069713
P,GT_250,M,50-59,p231,G4,30,8.81,7.043826,6.7087691672459755,7.205826237308387,6.992426271591393,7.402569934143591,7.4040575
P,GT_250,M,60+,p213,G4,16,7.91,5.171754,5.285874735951993,5.569092572198942,5.3258746624237014,3.572106144504251,5.689945
P,GT_250,F,40-49,p213,G4,17,6.16,5.4431868,6.405963458194338,6.2399505683552885,5.359634074127888,5.546992370496213,5.7099686
P,GT_250,F,30-39,p231,G4,1,5.56,6.027874,5.86484094528754,5.652137031191701,6.515691071257215,5.472826107006963,5.989521
P,GT_250,M,50-59,p231,G4,16,6.96,6.675845,6.48279304062498,6.767028606450533,6.767958280226074,6.568523549665114,6.784926
P,GT_250,F,40-49,p235,G4,20,6.28,5.870824,5.999515855341889,5.661374518160717,5.827582114910811,5.718182754245063,5.9926014
P,GT_250,F,50-59,p134,G4,19,12.7,9.031277,8.729119637861396,9.33150767754669,8.221256202250656,7.908062590267544,8.811
P,GT_250,M,30-39,p214,G4,4,6.28,6.6785007,6.5744009999365325,6.147888795705091,6.775022611948037,6.137700161764014,6.720724
P,GT_250,F,50-59,p231,G4,12,8.5,6.060077,6.2766073585453555,6.485501159583722,6.262732128814015,6.169029270664247,6.371773
P,GT_250,F,60+,p231,G4,17,8.81,6.0598125,6.046346325292537,6.2369955614746955,6.135255786023568,5.507543781700829,6.07961
P,GT_250,F,30-39,p242,G3,7,5.17,5.751778,5.440820117743483,5.594081019591524,5.490986984675983,5.869964630888136,5.429652
P,GT_250,F,14-29,p262,G3,3,4.54,4.0366526,4.412677661833739,3.990182231062954,3.7239326912683506,3.927393957372662,3.9545565
