nace,esize_class,gender,age_class,lpk,education,experience,target
C,50_249,M,30-39,214,G3,1,7.93
C,50_249,F,30-39,732,G2,1,4.26
C,50_249,F,14-29,732,G2,0,2.98
C,50_249,M,60+,312,G2,8,6.35
C,50_249,M,40-49,112,G4,21,4.16
C,50_249,M,50-59,122,G4,0,7.56
C,50_249,F,50-59,932,G2,2,3.11
C,50_249,F,40-49,214,G3,4,3.91
C,50_249,F,14-29,214,G3,2,5.0
C,50_249,M,30-39,132,G3,2,8.84
C,50_249,F,30-39,214,G3,4,7.51
E,1_49,F,30-39,817,G2,6,2.46
E,1_49,M,60+,961,G2,0,2.46
E,1_49,F,14-29,817,G2,4,2.3
E,1_49,M,50-59,833,G2,3,2.46
H,50_249,M,40-49,833,G2,5,3.46
H,50_249,M,14-29,833,G2,0,3.41
H,50_249,M,14-29,832,G2,0,3.02
H,50_249,M,14-29,832,G2,0,2.96
H,50_249,M,60+,833,G2,4,2.99
H,50_249,F,40-49,817,G2,0,2.84
H,50_249,M,60+,817,G2,14,3.31
H,50_249,M,14-29,243,G3,3,6.83
H,50_249,M,40-49,432,G2,0,4.92
H,50_249,M,30-39,832,G2,0,3.27
H,50_249,M,14-29,832,G2,0,3.27
H,50_249,M,50-59,122,G4,17,9.84
H,50_249,F,30-39,817,G2,0,2.73
H,50_249,M,40-49,832,G2,0,3.27
K,1_49,M,30-39,121,G3,8,6.39
K,1_49,F,30-39,242,G3,8,7.05
C,50_249,M,50-59,112,G2,11,8.63
C,50_249,M,50-59,216,G2,15,5.29
C,50_249,M,14-29,752,G2,0,4.98
C,50_249,M,50-59,752,G2,11,2.89
C,50_249,M,14-29,752,G2,0,6.26
C,50_249,M,50-59,752,G2,1,4.74
C,50_249,M,60+,752,G2,19,3.01
C,50_249,F,60+,752,G2,13,2.3
C,50_249,F,50-59,752,G2,13,2.9
C,50_249,F,60+,752,G2,12,2.19
C,50_249,M,60+,752,G2,11,4.32
C,50_249,M,60+,818,G2,7,2.51
C,50_249,M,50-59,818,G2,2,2.19
C,50_249,M,30-39,752,G2,1,2.43
C,50_249,F,14-29,752,G2,1,2.28
C,50_249,M,50-59,752,G2,0,2.19
H,1_49,M,40-49,833,G1,3,2.26
H,1_49,M,60+,132,G4,12,2.19
H,1_49,F,30-39,522,G1,0,2.6
D,1_49,M,40-49,121,G3,7,2.46
D,1_49,M,14-29,332,G2,3,2.46
D,1_49,M,14-29,332,G2,3,2.46
D,1_49,M,14-29,332,G2,2,2.46
G,1_49,M,50-59,142,G4,9,3.21
G,1_49,M,40-49,723,G1,6,2.24
G,1_49,M,30-39,522,G2,7,2.28
C,1_49,F,40-49,753,G1,11,2.24
C,1_49,F,40-49,753,G1,0,2.24
C,1_49,F,14-29,753,G2,1,2.46
C,1_49,F,40-49,753,G2,2,2.21
C,1_49,F,40-49,753,G2,0,2.2
E,50_249,M,30-39,313,G2,13,6.82
E,50_249,M,40-49,313,G2,13,7.11
E,50_249,M,50-59,313,G2,7,7.11
E,50_249,M,14-29,313,G2,2,8.81
E,50_249,M,50-59,313,G2,1,7.11
E,50_249,F,40-49,313,G3,5,3.4
E,50_249,M,50-59,313,G2,6,5.74
E,50_249,M,40-49,313,G2,7,6.04
E,50_249,M,30-39,313,G2,4,7.17
E,50_249,F,30-39,313,G1,1,3.57
E,50_249,M,50-59,313,G2,1,7.44
E,50_249,M,60+,313,G4,8,6.12
Q,1_49,F,14-29,325,G3,6,4.04
Q,1_49,F,50-59,222,G2,7,6.46
F,50_249,M,14-29,741,G2,3,6.52
F,50_249,M,14-29,311,G3,6,7.53
F,50_249,M,14-29,311,G3,3,5.42
F,50_249,M,40-49,741,G2,1,7.04
F,50_249,M,50-59,132,G4,15,9.81
F,50_249,M,30-39,311,G4,7,6.08
F,50_249,M,14-29,311,G3,3,7.36
F,50_249,M,50-59,833,G2,13,5.54
F,50_249,M,30-39,311,G3,0,6.02
E,50_249,F,60+,332,G2,34,4.45
E,50_249,F,40-49,112,G4,15,18.69
E,50_249,F,50-59,332,G2,32,4.56
E,50_249,M,50-59,723,G2,2,5.7
E,50_249,M,60+,215,G4,14,8.37
E,50_249,F,60+,412,G2,3,4.9
E,50_249,F,30-39,214,G4,5,5.68
E,50_249,M,60+,214,G4,37,8.38
E,50_249,M,30-39,712,G2,3,4.8
E,50_249,F,50-59,214,G4,6,6.11
E,50_249,M,30-39,712,G2,15,4.9
E,50_249,M,60+,112,G4,41,20.77
E,50_249,M,60+,214,G4,22,6.87
E,50_249,F,30-39,911,G2,2,2.9
E,50_249,M,50-59,712,G2,11,4.55
H,1_49,F,14-29,112,G2,6,2.19
R,1_49,F,40-49,143,G2,4,4.22
R,1_49,M,40-49,754,G2,0,7.3
C,1_49,M,40-49,752,G2,13,2.73
C,1_49,M,40-49,752,G2,15,2.73
C,1_49,M,50-59,752,G2,16,2.73
C,1_49,M,14-29,752,G2,0,2.73
C,1_49,M,40-49,752,G2,13,2.73
H,1_49,M,50-59,833,G2,0,2.85
H,1_49,M,14-29,833,G2,0,2.85
H,1_49,F,30-39,243,G4,3,4.96
H,1_49,M,40-49,833,G2,0,2.85
H,1_49,M,60+,833,G2,1,3.2
J,50_249,M,30-39,351,G3,0,6.48
J,50_249,M,30-39,252,G3,14,6.3
J,50_249,M,30-39,252,G3,10,5.66
J,50_249,M,14-29,252,G3,2,4.7
J,50_249,M,30-39,133,G3,13,8.68
J,50_249,M,30-39,252,G4,1,11.94
J,50_249,F,30-39,422,G3,3,3.06
C,GT_250,F,40-49,243,G2,0,3.52
C,GT_250,F,30-39,243,G3,1,6.2
C,GT_250,F,40-49,751,G2,1,4.17
C,GT_250,F,14-29,932,G1,0,2.87
C,GT_250,F,40-49,312,G2,24,5.61
C,GT_250,F,30-39,432,G2,4,5.6
C,GT_250,F,30-39,312,G2,0,7.52
C,GT_250,M,60+,933,G2,4,4.02
C,GT_250,F,14-29,432,G2,0,3.15
C,GT_250,F,40-49,512,G2,7,2.7
C,GT_250,F,50-59,751,G2,1,5.46
C,GT_250,F,30-39,932,G1,11,2.76
C,GT_250,F,30-39,912,G2,17,3.06
C,GT_250,F,30-39,243,G2,3,4.78
C,GT_250,F,50-59,751,G1,5,3.74
C,GT_250,F,40-49,432,G2,3,7.18
C,GT_250,F,14-29,911,G2,4,3.15
C,GT_250,F,50-59,214,G4,1,6.47
C,GT_250,F,40-49,751,G2,1,5.99
C,GT_250,M,40-49,751,G1,1,4.39
C,GT_250,M,30-39,122,G3,4,11.15
C,GT_250,M,40-49,911,G1,2,3.09
C,GT_250,M,14-29,933,G1,2,2.58
C,GT_250,M,14-29,933,G1,0,5.17
C,GT_250,M,14-29,933,G1,0,5.09
C,GT_250,M,30-39,832,G2,6,4.15
C,GT_250,M,14-29,432,G2,4,6.44
C,GT_250,M,50-59,751,G1,10,5.74
C,GT_250,M,14-29,816,G2,0,6.05
C,GT_250,M,40-49,911,G1,0,3.27
C,GT_250,M,14-29,751,G1,5,4.18
C,GT_250,M,14-29,723,G1,0,3.23
C,GT_250,M,50-59,832,G2,2,3.89
C,GT_250,M,50-59,832,G2,2,4.08
C,GT_250,M,14-29,751,G2,1,4.85
C,GT_250,M,14-29,751,G2,0,4.99
C,GT_250,M,14-29,933,G1,0,3.96
C,GT_250,M,14-29,933,G1,0,5.38
C,GT_250,M,14-29,432,G2,0,4.07
C,GT_250,M,14-29,932,G1,0,2.99
C,GT_250,M,14-29,933,G2,0,5.36
C,GT_250,M,50-59,932,G2,13,3.52
I,1_49,F,14-29,513,G2,2,3.39
I,1_49,F,40-49,751,G2,4,3.7
I,1_49,M,14-29,712,G2,1,3.55
I,1_49,F,14-29,512,G2,2,2.92
I,1_49,F,30-39,243,G2,4,3.34
C,1_49,M,14-29,112,G3,1,2.24
C,1_49,F,40-49,216,G4,1,4.05
C,1_49,F,40-49,753,G2,1,3.39
C,1_49,F,60+,132,G2,2,2.82
C,1_49,F,50-59,753,G2,17,2.3
C,1_49,F,30-39,962,G1,13,2.3
C,1_49,F,50-59,753,G2,22,2.3
C,1_49,F,50-59,753,G2,15,2.3
H,50_249,F,14-29,214,G3,0,3.88
H,50_249,M,14-29,315,G3,2,17.43
H,50_249,M,14-29,214,G3,1,7.21
H,50_249,F,40-49,121,G4,0,8.09
H,50_249,F,14-29,332,G3,1,7.6
N,1_49,F,40-49,242,G4,20,7.33
N,1_49,F,14-29,242,G3,1,3.55
N,1_49,F,40-49,333,G4,16,6.22
C,1_49,M,50-59,132,G4,11,10.43
C,1_49,F,40-49,754,G3,7,3.3
C,1_49,F,40-49,332,G3,1,2.21
C,1_49,M,60+,732,G2,0,6.78
C,1_49,F,30-39,332,G3,1,3.65
C,50_249,F,14-29,751,G2,1,3.45
C,50_249,M,30-39,932,G2,1,3.83
C,50_249,M,30-39,932,G2,1,3.87
C,50_249,F,60+,751,G2,0,2.24
C,50_249,F,50-59,932,G2,0,2.81
C,50_249,M,30-39,243,G3,1,6.92
C,50_249,F,14-29,751,G2,0,2.49
C,50_249,F,60+,331,G3,3,3.77
C,50_249,M,60+,751,G2,3,3.6
C,50_249,F,50-59,932,G2,0,2.61
C,50_249,M,50-59,932,G2,0,2.55
C,50_249,M,30-39,243,G3,3,6.92
C,50_249,M,50-59,834,G2,1,4.49
C,50_249,F,40-49,751,G2,2,3.52
J,GT_250,M,40-49,251,G3,5,16.16
J,GT_250,M,14-29,251,G3,0,12.87
J,GT_250,M,14-29,251,G3,0,5.26
J,GT_250,M,14-29,251,G3,0,5.26
J,GT_250,M,14-29,251,G3,1,10.01
J,GT_250,F,14-29,251,G3,1,7.14
J,GT_250,F,14-29,251,G4,1,10.73
J,GT_250,M,30-39,251,G3,2,11.08
J,GT_250,M,30-39,251,G4,2,10.89
J,GT_250,M,14-29,251,G3,2,10.73
J,GT_250,F,14-29,251,G3,3,9.14
J,GT_250,M,14-29,251,G3,3,12.2
J,GT_250,M,14-29,251,G3,3,8.96
J,GT_250,M,30-39,251,G3,3,14.63
J,GT_250,M,14-29,251,G4,3,16.13
J,GT_250,M,30-39,251,G4,4,14.3
J,GT_250,F,30-39,251,G4,4,13.95
J,GT_250,M,40-49,251,G3,5,15.54
J,GT_250,M,30-39,251,G3,5,14.16
J,GT_250,F,14-29,243,G3,5,9.3
P,1_49,F,60+,234,G4,25,4.15
P,1_49,F,50-59,512,G2,2,2.34
P,1_49,F,50-59,234,G4,29,4.15
P,1_49,F,50-59,515,G2,25,2.93
P,1_49,F,50-59,531,G2,24,2.34
C,1_49,F,40-49,753,G2,0,2.19
C,1_49,F,30-39,753,G2,0,2.19
C,1_49,F,14-29,753,G2,0,2.19
C,1_49,F,40-49,753,G2,0,2.19
E,1_49,M,50-59,834,G2,23,2.45
E,1_49,M,50-59,833,G2,14,2.45
E,1_49,F,30-39,331,G3,2,6.01
E,1_49,M,40-49,962,G2,0,2.45
H,GT_250,M,50-59,833,G2,5,3.76
H,GT_250,M,40-49,833,G2,5,3.07
H,GT_250,M,40-49,833,G3,8,2.93
H,GT_250,M,60+,833,G2,8,2.9
H,GT_250,M,50-59,833,G2,8,2.17
H,GT_250,M,50-59,833,G2,7,3.39
H,GT_250,M,40-49,833,G2,9,3.2
H,GT_250,M,50-59,833,G2,7,3.25
H,GT_250,M,50-59,833,G2,9,2.89
H,GT_250,M,40-49,833,G2,7,3.08
H,GT_250,M,50-59,833,G2,7,2.91
H,GT_250,M,40-49,833,G2,6,2.91
H,GT_250,M,50-59,833,G2,7,2.89
H,GT_250,M,50-59,833,G2,7,3.03
H,GT_250,M,60+,833,G2,9,3.08
H,GT_250,M,50-59,833,G2,7,3.04
H,GT_250,M,50-59,833,G2,7,2.83
H,GT_250,M,50-59,833,G2,6,3.08
H,GT_250,M,40-49,833,G2,6,3.03
B,1_49,M,14-29,833,G2,1,2.43
B,1_49,F,50-59,132,G4,6,2.73
L,1_49,F,14-29,331,G3,2,3.81
L,1_49,M,50-59,112,G4,24,14.72
L,1_49,M,50-59,962,G2,17,3.61
L,1_49,M,40-49,962,G2,10,3.72
L,1_49,M,50-59,332,G2,15,3.32
I,1_49,F,50-59,512,G2,1,2.46
Q,1_49,F,30-39,226,G4,3,2.32
Q,1_49,F,14-29,226,G4,1,2.32
O,1_49,F,50-59,241,G3,7,9.83
O,1_49,F,14-29,241,G3,5,6.31
O,1_49,F,60+,241,G3,21,7.31
C,1_49,F,40-49,753,G2,4,2.4
C,1_49,F,50-59,753,G2,0,2.4
C,1_49,F,40-49,321,G4,7,3.28
C,1_49,M,40-49,321,G3,6,4.37
C,1_49,M,30-39,321,G3,6,5.86
C,1_49,M,14-29,321,G3,5,4.1
Q,GT_250,F,60+,221,G4,44,8.47
Q,GT_250,F,50-59,222,G2,34,6.42
Q,GT_250,F,50-59,321,G2,23,4.87
Q,GT_250,F,14-29,321,G3,0,5.9
Q,GT_250,F,60+,222,G2,33,4.4
Q,GT_250,F,14-29,226,G4,2,8.66
Q,GT_250,F,50-59,325,G2,23,4.81
Q,GT_250,F,50-59,911,G2,12,2.6
Q,GT_250,F,14-29,226,G3,1,5.11
Q,GT_250,F,50-59,222,G2,1,6.55
Q,GT_250,F,60+,221,G4,18,8.74
Q,GT_250,M,40-49,321,G3,1,5.64
Q,GT_250,F,50-59,226,G4,3,9.34
Q,GT_250,F,50-59,321,G4,24,5.06
Q,GT_250,F,40-49,222,G3,25,6.43
Q,GT_250,F,40-49,222,G2,8,5.72
Q,GT_250,F,40-49,222,G2,23,5.17
Q,GT_250,F,14-29,321,G3,0,5.8
Q,GT_250,F,50-59,226,G4,25,7.91
Q,GT_250,F,40-49,325,G2,13,4.87
Q,GT_250,F,14-29,321,G3,3,5.74
Q,GT_250,F,60+,222,G2,3,5.57
Q,GT_250,F,40-49,222,G3,25,6.52
Q,GT_250,F,30-39,134,G4,9,11.35
Q,GT_250,F,40-49,226,G4,4,7.91
Q,GT_250,F,50-59,221,G4,21,11.99
Q,GT_250,F,40-49,222,G2,10,6.16
Q,GT_250,F,50-59,222,G2,5,6.01
Q,GT_250,F,60+,221,G4,41,11.72
Q,GT_250,F,60+,221,G4,36,9.81
Q,GT_250,M,50-59,711,G2,4,6.54
Q,GT_250,F,14-29,321,G3,8,5.54
Q,GT_250,F,60+,961,G1,8,2.37
Q,GT_250,F,50-59,222,G2,37,6.11
Q,GT_250,F,40-49,221,G4,20,9.72
Q,GT_250,F,50-59,334,G2,3,3.45
Q,GT_250,M,14-29,252,G2,3,5.43
Q,GT_250,F,40-49,222,G2,30,6.08
D,1_49,M,60+,132,G2,17,2.38
D,1_49,M,60+,741,G2,17,2.24
D,1_49,M,60+,215,G2,17,2.3
N,1_49,F,14-29,334,G3,0,4.09
N,1_49,M,14-29,216,G3,4,9.14
C,GT_250,M,60+,722,G2,6,6.29
C,GT_250,F,14-29,722,G2,6,6.0
C,GT_250,F,14-29,722,G2,0,3.8
C,GT_250,M,40-49,722,G2,0,6.95
C,GT_250,M,60+,722,G2,0,5.48
C,GT_250,F,30-39,722,G2,0,4.02
C,GT_250,M,14-29,722,G2,0,5.96
C,GT_250,M,40-49,722,G2,0,2.83
C,GT_250,M,30-39,722,G2,0,3.52
C,GT_250,M,14-29,722,G2,1,6.28
C,GT_250,M,40-49,722,G1,0,3.08
C,GT_250,M,50-59,722,G2,1,6.08
M,1_49,F,50-59,334,G2,2,2.79
M,1_49,F,30-39,241,G3,0,6.09
F,GT_250,M,60+,723,G3,15,7.19
F,GT_250,M,14-29,312,G4,0,5.16
F,GT_250,F,40-49,214,G4,20,7.92
F,GT_250,F,50-59,214,G4,16,6.83
F,GT_250,F,50-59,412,G4,10,4.73
F,GT_250,M,30-39,931,G2,6,3.8
F,GT_250,M,30-39,711,G2,1,6.14
F,GT_250,M,30-39,711,G2,1,4.51
F,GT_250,M,40-49,711,G2,18,6.73
F,GT_250,M,50-59,711,G2,1,5.54
F,GT_250,M,30-39,834,G2,5,5.22
F,GT_250,M,50-59,834,G2,5,4.58
F,GT_250,M,14-29,713,G2,3,7.32
F,GT_250,M,50-59,833,G2,7,5.24
F,GT_250,M,30-39,713,G2,3,4.75
H,1_49,M,30-39,132,G3,9,2.84
H,1_49,F,50-59,242,G4,0,2.19
F,1_49,M,30-39,711,G2,0,3.61
F,1_49,M,30-39,711,G2,2,3.3
F,1_49,M,50-59,711,G2,1,3.68
F,1_49,M,40-49,711,G2,0,5.61
F,1_49,M,30-39,711,G2,1,3.6
C,1_49,M,60+,753,G2,2,2.68
C,1_49,F,60+,132,G4,18,2.41
C,1_49,F,60+,753,G2,11,2.2
C,GT_250,M,50-59,753,G2,2,3.31
C,GT_250,F,40-49,753,G2,13,3.98
C,GT_250,M,30-39,711,G2,1,5.7
C,GT_250,M,60+,752,G2,37,3.43
C,GT_250,F,40-49,753,G2,5,3.3
C,GT_250,F,60+,753,G2,44,4.41
C,GT_250,M,60+,752,G2,2,4.18
C,GT_250,F,14-29,332,G3,1,7.93
C,GT_250,F,40-49,962,G2,0,3.56
C,GT_250,M,30-39,432,G3,1,5.23
C,GT_250,M,60+,752,G2,12,3.43
C,GT_250,M,30-39,933,G2,0,3.44
C,GT_250,M,30-39,752,G2,2,4.94
C,GT_250,F,50-59,753,G2,6,4.0
C,GT_250,F,14-29,752,G2,0,4.06
C,GT_250,F,40-49,753,G2,4,4.97
H,1_49,M,50-59,833,G2,2,3.1
H,1_49,M,50-59,112,G4,29,5.55
H,1_49,M,60+,833,G2,9,2.91
H,1_49,M,50-59,833,G2,0,2.86
H,1_49,M,60+,833,G2,4,3.2
G,1_49,M,50-59,142,G4,16,2.19
G,1_49,M,40-49,522,G2,13,2.19
G,1_49,M,40-49,243,G2,7,2.29
G,1_49,M,50-59,723,G2,6,2.57
H,1_49,M,14-29,833,G2,1,2.46
H,1_49,M,50-59,833,G2,1,2.46
H,1_49,M,14-29,833,G2,1,2.19
H,1_49,M,40-49,833,G1,2,2.51
H,1_49,M,14-29,833,G3,2,2.19
E,GT_250,M,50-59,722,G2,30,5.95
E,GT_250,M,60+,722,G2,42,4.47
E,GT_250,M,50-59,332,G2,15,4.9
E,GT_250,F,60+,911,G2,14,2.72
E,GT_250,F,50-59,432,G4,21,6.74
E,GT_250,F,50-59,214,G4,15,7.0
E,GT_250,M,40-49,722,G2,25,5.78
E,GT_250,F,50-59,132,G4,29,8.34
E,GT_250,F,60+,214,G4,6,6.8
E,GT_250,M,30-39,312,G3,2,6.46
E,GT_250,M,50-59,722,G2,6,4.24
E,GT_250,M,50-59,712,G2,26,4.37
E,GT_250,M,60+,712,G2,20,5.62
E,GT_250,F,30-39,242,G3,17,7.0
E,GT_250,F,50-59,241,G4,34,4.9
E,GT_250,F,50-59,263,G2,37,5.81
E,GT_250,M,30-39,712,G2,6,5.66
E,GT_250,M,50-59,832,G2,30,4.08
E,GT_250,F,40-49,263,G3,17,5.81
I,GT_250,F,40-49,512,G2,10,4.63
I,GT_250,M,40-49,962,G2,25,3.63
I,GT_250,F,50-59,222,G2,13,3.76
I,GT_250,M,50-59,962,G2,13,2.19
I,GT_250,F,40-49,141,G4,7,5.72
I,GT_250,F,14-29,513,G2,4,3.04
I,GT_250,M,40-49,962,G2,0,2.18
I,GT_250,F,14-29,226,G3,4,3.66
I,GT_250,F,40-49,325,G2,0,4.38
I,GT_250,F,30-39,422,G3,7,6.2
I,GT_250,F,50-59,911,G2,2,3.24
I,GT_250,F,30-39,422,G2,1,4.19
I,GT_250,F,14-29,226,G3,1,5.43
I,GT_250,F,14-29,422,G2,1,4.61
I,GT_250,F,14-29,512,G2,0,3.33
I,GT_250,F,60+,222,G2,45,3.48
I,GT_250,F,50-59,911,G2,9,3.34
I,GT_250,M,30-39,515,G2,2,3.6
N,1_49,M,30-39,931,G2,0,3.26
N,1_49,M,40-49,931,G2,0,3.26
N,1_49,F,14-29,243,G2,2,5.55
N,1_49,M,30-39,121,G2,2,5.46
M,1_49,M,30-39,121,G2,3,5.43
M,1_49,M,30-39,711,G2,1,2.99
M,1_49,M,30-39,333,G2,2,4.47
N,1_49,M,40-49,143,G4,17,2.24
N,1_49,F,14-29,422,G3,2,2.73
N,1_49,F,14-29,422,G3,0,2.19
N,1_49,F,14-29,422,G3,0,3.3
C,50_249,M,14-29,723,G2,0,5.43
C,50_249,M,30-39,723,G2,4,7.19
C,50_249,M,14-29,723,G2,0,5.38
C,50_249,F,30-39,121,G4,1,15.85
C,50_249,F,14-29,723,G2,0,4.22
C,50_249,M,14-29,723,G2,0,4.54
C,50_249,M,14-29,723,G3,1,6.46
C,50_249,M,14-29,214,G4,4,8.01
C,50_249,M,30-39,723,G3,3,7.68
C,50_249,M,14-29,214,G3,1,8.63
C,50_249,M,40-49,723,G3,3,6.39
Q,GT_250,F,40-49,325,G2,7,3.1
Q,GT_250,F,40-49,221,G4,13,8.16
Q,GT_250,F,30-39,334,G3,10,4.1
Q,GT_250,F,50-59,325,G2,26,3.21
Q,GT_250,F,14-29,321,G3,1,5.66
Q,GT_250,F,60+,532,G2,30,2.34
Q,GT_250,F,60+,221,G4,34,9.31
Q,GT_250,F,40-49,222,G2,3,4.57
Q,GT_250,F,60+,221,G4,28,9.63
Q,GT_250,F,50-59,222,G2,37,3.62
Q,GT_250,F,60+,226,G4,34,5.27
Q,GT_250,F,60+,221,G4,40,9.03
Q,GT_250,F,60+,321,G2,9,5.39
Q,GT_250,F,14-29,321,G3,0,5.26
Q,GT_250,M,40-49,321,G2,21,3.43
Q,GT_250,M,60+,832,G2,11,4.0
Q,GT_250,F,60+,321,G2,42,5.32
Q,GT_250,F,50-59,222,G2,28,5.48
Q,GT_250,F,40-49,532,G2,2,2.46
Q,GT_250,F,60+,222,G2,22,4.23
Q,GT_250,M,30-39,252,G3,10,8.03
Q,GT_250,F,60+,222,G2,26,4.18
Q,GT_250,F,30-39,226,G3,15,3.43
Q,GT_250,F,40-49,221,G4,13,9.35
Q,GT_250,F,40-49,325,G2,2,3.19
Q,GT_250,F,50-59,221,G4,21,10.35
Q,GT_250,F,60+,221,G4,2,6.93
Q,GT_250,F,50-59,241,G4,21,6.52
Q,GT_250,F,60+,221,G4,35,7.42
Q,GT_250,F,60+,222,G2,40,5.0
Q,GT_250,F,50-59,221,G4,28,9.3
Q,GT_250,F,14-29,962,G2,0,2.19
Q,GT_250,F,50-59,221,G4,23,9.65
Q,GT_250,F,30-39,325,G2,10,2.84
Q,GT_250,F,30-39,221,G4,2,11.89
Q,GT_250,F,50-59,221,G4,17,10.21
Q,GT_250,F,14-29,325,G2,0,2.97
Q,GT_250,F,60+,222,G2,42,3.71
Q,GT_250,F,50-59,325,G2,12,3.27
Q,GT_250,M,30-39,252,G4,12,7.46
Q,GT_250,F,50-59,911,G2,2,2.19
Q,GT_250,F,50-59,222,G2,7,4.71
Q,GT_250,F,50-59,321,G2,33,3.43
Q,GT_250,F,50-59,221,G4,24,9.95
Q,GT_250,F,60+,325,G2,0,3.88
Q,GT_250,F,30-39,325,G3,2,3.66
Q,GT_250,M,40-49,711,G2,5,3.11
Q,GT_250,F,14-29,962,G2,0,2.19
Q,GT_250,F,40-49,325,G3,7,4.65
Q,GT_250,M,30-39,221,G4,4,5.71
Q,GT_250,F,60+,221,G4,41,6.77
Q,GT_250,F,30-39,221,G4,6,8.44
Q,GT_250,F,40-49,222,G3,12,4.89
Q,GT_250,F,50-59,325,G2,10,3.18
Q,GT_250,F,30-39,226,G3,0,4.77
Q,GT_250,F,50-59,222,G2,34,6.82
C,1_49,M,40-49,312,G4,22,2.19
C,1_49,M,40-49,933,G2,8,2.19
C,1_49,M,50-59,132,G4,15,2.19
M,1_49,F,14-29,243,G3,0,2.7
M,1_49,F,30-39,122,G3,0,5.69
N,1_49,M,50-59,833,G2,4,2.25
N,1_49,M,50-59,833,G2,3,2.28
N,1_49,M,60+,833,G2,0,2.25
Q,1_49,F,40-49,325,G3,11,2.86
Q,1_49,F,30-39,334,G3,11,3.42
Q,1_49,M,40-49,226,G4,11,4.5
C,1_49,M,50-59,721,G2,6,2.4
C,1_49,M,30-39,311,G3,4,3.83
C,1_49,F,14-29,216,G3,1,2.84
C,1_49,F,30-39,332,G3,2,2.7
C,1_49,F,50-59,334,G2,3,2.24
C,1_49,M,30-39,243,G3,5,2.24
N,1_49,F,40-49,261,G4,1,7.83
C,50_249,F,14-29,732,G2,0,3.28
C,50_249,M,50-59,732,G4,2,3.05
C,50_249,M,40-49,214,G3,4,5.62
C,50_249,F,30-39,214,G4,6,9.58
C,50_249,F,40-49,732,G2,1,4.44
C,50_249,M,40-49,933,G1,3,3.29
C,50_249,M,14-29,814,G2,4,5.89
C,50_249,M,50-59,311,G2,4,4.27
C,50_249,F,50-59,732,G2,4,3.68
C,50_249,F,40-49,732,G2,4,3.13
C,50_249,F,50-59,732,G2,2,3.37
C,50_249,F,40-49,732,G2,1,3.1
C,50_249,F,40-49,732,G2,2,3.61
C,50_249,M,14-29,732,G2,2,3.76
L,1_49,F,60+,332,G3,9,4.64
L,1_49,M,50-59,112,G2,12,4.62
L,1_49,M,60+,962,G2,13,3.01
P,1_49,F,50-59,134,G4,4,5.0
P,1_49,F,14-29,134,G3,3,5.03
C,1_49,F,50-59,753,G2,13,2.36
C,1_49,F,50-59,753,G2,13,2.41
C,1_49,F,50-59,753,G2,12,2.36
C,1_49,M,50-59,753,G2,12,2.45
C,1_49,F,40-49,522,G2,9,2.46
C,1_49,F,50-59,753,G2,9,4.05
C,1_49,F,50-59,216,G4,9,2.24
C,1_49,M,50-59,112,G4,8,2.24
C,1_49,F,30-39,522,G2,8,2.45
C,1_49,F,30-39,522,G2,8,2.45
C,1_49,M,30-39,122,G3,6,5.46
C,1_49,F,50-59,753,G2,5,2.33
C,1_49,F,30-39,243,G3,3,2.24
C,1_49,F,30-39,214,G4,3,2.85
F,1_49,M,50-59,712,G2,0,2.23
F,1_49,M,14-29,712,G2,0,2.23
C,50_249,M,50-59,312,G3,4,6.56
C,50_249,M,60+,931,G2,0,3.57
C,50_249,F,50-59,931,G2,2,2.4
C,50_249,F,50-59,931,G2,17,3.02
C,50_249,F,60+,751,G2,0,2.46
C,50_249,M,14-29,933,G1,0,2.68
C,50_249,F,30-39,931,G2,4,2.45
C,50_249,F,60+,933,G2,0,2.19
C,50_249,M,14-29,816,G2,8,5.54
C,50_249,F,60+,931,G1,0,2.19
C,50_249,F,14-29,931,G2,0,2.3
C,50_249,F,50-59,754,G2,5,3.15
C,50_249,F,40-49,931,G2,4,2.19
C,50_249,F,60+,931,G2,4,2.44
B,50_249,F,40-49,412,G3,7,4.31
B,50_249,F,40-49,241,G3,3,7.61
B,50_249,M,40-49,818,G2,10,4.6
B,50_249,M,40-49,818,G2,16,5.76
B,50_249,M,40-49,818,G2,11,4.43
B,50_249,M,14-29,312,G3,2,6.09
B,50_249,M,50-59,834,G2,14,4.75
B,50_249,M,40-49,818,G2,1,6.43
B,50_249,M,30-39,818,G2,2,6.43
B,50_249,M,50-59,834,G2,0,5.89
E,50_249,M,50-59,712,G2,11,4.49
E,50_249,M,14-29,712,G2,5,4.29
E,50_249,F,50-59,431,G2,39,4.27
E,50_249,M,30-39,834,G1,11,5.23
E,50_249,F,50-59,213,G4,36,3.7
E,50_249,M,60+,313,G1,37,3.86
E,50_249,M,60+,313,G2,36,4.45
E,50_249,F,50-59,962,G2,12,3.52
E,50_249,M,14-29,312,G2,2,4.35
E,50_249,M,60+,312,G2,1,4.86
M,1_49,F,14-29,243,G3,0,3.61
M,1_49,F,14-29,243,G3,0,5.53
M,1_49,F,14-29,243,G3,0,4.35
M,1_49,F,14-29,243,G3,0,4.15
C,1_49,M,60+,132,G2,9,2.5
C,1_49,M,40-49,312,G2,7,2.34
C,1_49,M,60+,312,G2,9,2.25
L,1_49,M,50-59,933,G2,0,4.2
