lpk,hourly_rate,esize_class_orig,esize_class_1_49,esize_class_50_249,esize_class_GT_250,gender_orig,gender_F,gender_M,age_class_orig,age_class_14-29,age_class_30-39,age_class_40-49,age_class_50-59,age_class_60+,education_orig,education_G1,education_G2,education_G3,education_G4,lpk1,lpk2,lpk1_nc,outlier,nace_orig,nace_B,nace_C,nace_D,nace_E,nace_F,nace_G,nace_H,nace_I,nace_J,nace_K,nace_L,nace_M,nace_N,nace_O,nace_P,nace_Q,nace_R,nace_S
962,2.61,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,9,96,900,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3.47,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,1,12,100,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,3.62,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G4,0,0,0,1,2,26,200,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,2.95,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,9,96,900,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,2.72,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,5,52,500,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2.5,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,1,12,100,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,3.45,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,2.61,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,9,96,900,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,4.13,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,8,83,478,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,3.5,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,9,96,900,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3.01,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G4,0,0,0,1,2,24,200,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,3.28,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,2.35,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,2.46,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2.72,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,5,51,500,False,I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
513,3.48,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,5,51,500,False,I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
512,2.21,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,5,51,500,False,I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
513,2.21,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,5,51,500,False,I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
512,2.21,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,5,51,500,False,I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
132,4.92,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,1,13,100,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,4.92,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,4.92,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,4.92,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2.19,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G4,0,0,0,1,1,14,100,False,I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,2.19,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,9,91,900,False,I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,2.19,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,9,91,900,False,I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,3.23,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,2.81,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,3.72,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,5.21,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,2.74,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
214,3.96,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G4,0,0,0,1,2,21,200,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,3.41,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,72,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,4.01,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,72,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,5.62,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,2,21,200,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2.9,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,4.31,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,72,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,4.55,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,74,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,3.32,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,72,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,3.89,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,72,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,3.59,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,3.99,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,3.87,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,72,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,3.73,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,74,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,3.01,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,9,91,900,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2.59,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
352,4.83,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G3,0,0,1,0,3,35,300,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
352,3.48,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,3,35,300,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
352,3.42,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G3,0,0,1,0,3,35,300,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,5.06,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,3.55,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G3,0,0,1,0,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
352,4.96,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G3,0,0,1,0,3,35,300,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,3.21,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G3,0,0,1,0,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,5.07,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G3,0,0,1,0,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
215,5.74,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,2,21,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,5.69,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,4.87,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,81,478,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,3.29,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,8,81,478,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,4.56,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,5.65,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,1,13,100,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,14.75,GT_250,0,0,1,M,0,1,60+,0,0,0,0,1,G4,0,0,0,1,1,13,100,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.55,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,4.98,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,4.51,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,4.74,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,4.4,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,7.92,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G4,0,0,0,1,2,26,200,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.83,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,4.21,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,4,42,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,4.27,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,4,42,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,3.02,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G1,1,0,0,0,9,96,900,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,4.48,GT_250,0,0,1,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,71,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,4.56,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,8.72,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,13,100,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,4.55,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,4.2,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,8.5,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,4.1,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,5.68,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,3,32,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,7.15,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,2,21,200,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,4.92,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,7.32,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,2,21,200,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,4.52,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,4.11,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,4,42,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,5.69,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,4,42,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,6.28,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G4,0,0,0,1,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,5.48,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,4,42,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,5.39,GT_250,0,0,1,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,4.37,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,3.66,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,74,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,8.2,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G4,0,0,0,1,2,25,200,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,5.18,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,3,33,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,4.97,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,4,43,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,4.81,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G4,0,0,0,1,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,5.46,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,4.62,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,4,42,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,4.36,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,4,43,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,20.1,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,1,13,100,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,3.66,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,4,42,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,3.83,GT_250,0,0,1,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,72,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,8.27,GT_250,0,0,1,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,21.75,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,1,12,100,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,3.67,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,9.93,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,4,42,478,True,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,4.48,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,4,42,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,4.22,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,74,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,5.25,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G4,0,0,0,1,3,31,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,9.29,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G4,0,0,0,1,1,13,100,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,3.33,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G3,0,0,1,0,3,33,300,False,L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
312,3.33,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G3,0,0,1,0,3,31,300,False,L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
431,3.17,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,4,43,478,False,L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
741,3.09,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,74,478,False,L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
712,3.09,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,71,478,False,L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
251,7.21,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,25,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,13.39,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,2,25,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133,16.39,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,13,100,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,6.55,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,25,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
961,2.19,1_49,1,0,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,9,96,900,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
263,4.66,1_49,1,0,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,2,26,200,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
412,5.36,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G4,0,0,0,1,4,41,478,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
412,4.41,1_49,1,0,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,4,41,478,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2.89,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2.96,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2.87,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2.87,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G3,0,0,1,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2.85,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2.85,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2.85,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2.87,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2.89,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G3,0,0,1,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,3.09,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G3,0,0,1,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
241,2.17,1_49,1,0,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,2,24,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,2.48,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,2,21,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,2.5,1_49,1,0,0,M,0,1,60+,0,0,0,0,1,G4,0,0,0,1,2,21,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,2.48,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,2,21,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
732,7.19,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,73,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,6.47,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,5.75,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,7.68,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G4,0,0,0,1,1,11,100,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,7.62,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,7,73,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,6.12,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,4.47,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,7.91,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,5.75,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,8.59,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,7.98,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,10.03,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,1,12,100,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
